Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
12397,1,1,-0.55608,-0.44275,1.53818,-1.49952,0.47347,0.78292,0.86162,0.39767,0.73601,1.18488,-0.55967,0.79013
40154,1,2,0.59872,0.97114,0.61634,-0.21042,0.47347,-0.06485,-1.22266,-0.97973,0.73601,0.70216,-0.55967,0.79013
10181,2,2,-0.45717,-0.36500,0.61634,-0.37156,2.11329,0.13700,0.86162,1.77506,2.12296,-0.50464,-0.01033,-0.92953
5302,1,2,-0.54920,-0.50345,-1.22735,1.23982,-0.07313,-0.58966,0.86162,-0.52059,-0.65095,-0.50464,0.35682,-0.76681
6835,1,2,-0.40700,-0.35277,0.61634,0.43413,-1.16634,0.01589,0.84085,-0.06146,-0.92834,-0.74600,0.12582,-0.30320
30005,2,2,-0.05090,-0.07541,-1.22735,2.36778,0.47347,-0.75114,0.13982,-0.97973,-2.03790,0.09876,0.12582,-0.30320
40153,1,1,-0.16471,-0.06540,-0.30551,-0.37156,0.47347,-0.06485,0.86162,0.39767,1.29079,1.00386,0.12582,-0.30320
40161,1,2,-0.22065,-0.18662,0.61634,0.43413,-0.61974,0.01589,0.86162,0.85680,1.56818,-0.50464,-1.47419,-1.18113
30172,2,2,-0.55322,-0.50868,-1.22735,0.91754,-2.25955,-0.71077,0.86162,1.77506,-0.92834,0.46080,-0.66401,1.09220
40009,1,2,0.10986,0.08854,0.61634,-1.17724,-0.61974,0.58107,-1.72217,1.77506,0.45861,0.46080,0.59513,-0.07490
12028,1,1,-0.39761,-0.46254,0.61634,0.27299,-1.71295,-0.02448,0.85792,-0.97973,1.01340,-0.20294,-1.22640,-0.60660
40181,1,1,-0.38101,-0.40146,-1.22735,1.72323,-0.07313,-0.87225,0.86162,-0.06146,0.73601,0.09876,-1.22640,-0.60660
20105,2,1,-0.10463,-0.13265,-1.22735,2.69005,-2.80616,-1.19520,0.86162,0.39767,0.73601,-0.15984,0.41241,-0.42770
6724,1,2,-0.44816,-0.36682,-0.30551,0.11185,-0.61974,-0.18596,0.82576,-0.97973,-0.09617,-0.26328,0.10786,0.03727
40115,1,2,-0.28562,-0.27709,-0.30551,0.27299,1.02008,-0.14559,-1.80329,0.39767,0.18122,-0.80634,-0.33393,0.13970
10187,1,2,0.50228,0.24961,0.61634,0.11185,-0.07313,0.45996,0.86162,-0.97973,-1.76051,-1.10804,-0.52989,-0.18925
10420,1,2,0.88099,0.63399,-1.22735,-0.04928,-1.16634,0.01589,-1.22266,-0.06146,-0.09617,-1.47008,-0.52989,-0.18925
20076,1,1,0.06144,0.09976,-1.22735,0.75640,-2.25955,-0.63003,,-0.97973,,1.90896,0.45681,-0.19455
7157,1,1,0.01836,0.03790,-0.30551,-0.04928,0.47347,-0.18596,0.86162,-0.97973,0.18122,1.00386,-0.51663,0.66204
14785,2,1,-0.34600,-0.36706,0.61634,-0.37156,0.47347,0.09663,-1.90604,1.31593,1.29079,0.35736,-1.18155,0.65520
6676,1,2,-0.54888,-0.41462,0.61634,0.75640,-1.16634,-0.14559,0.86162,2.23419,0.73601,1.00386,-0.57570,-0.65397
4003,1,1,0.41040,0.62397,-1.22735,1.40095,1.56668,-0.63003,0.86162,0.39767,0.45861,-1.22872,-2.43909,0.24435
12358,2,1,0.11243,-0.02361,-1.22735,1.07868,-0.07313,-0.38781,-1.92767,0.39767,-0.09617,-1.22872,-0.30991,0.54518
5428,1,2,0.09197,0.03698,-0.30551,0.43413,-0.07313,-0.38781,0.86162,-0.97973,1.29079,0.09876,-0.50027,1.12327
8944,1,1,-0.33690,-0.26779,-0.30551,0.59527,0.47347,-0.26670,0.33906,-0.06146,0.45861,0.35736,-0.50027,1.12327
19921,2,1,-0.06168,-0.15207,-0.30551,1.23982,-0.07313,-0.26670,0.86162,-0.97973,0.18122,-1.22872,-0.50027,1.12327
21712,2,1,0.05214,-0.01273,-0.30551,-0.69383,-1.71295,0.54070,-1.22266,-0.52059,0.18122,-1.60283,-0.50027,1.12327
5476,1,2,0.30709,0.01955,0.61634,0.27299,0.47347,-0.54929,-1.83858,-0.06146,1.29079,-0.50464,-0.38634,-0.83707
8545,1,1,-0.44035,-0.32829,1.53818,-1.17724,0.47347,0.41959,0.86162,0.39767,0.45861,0.87456,0.97936,0.44432
10037,1,2,0.44947,0.48644,0.61634,0.75640,-0.61974,-0.34744,0.86162,-0.52059,-0.09617,-0.50464,0.97936,0.44432
11833,2,1,-0.08560,-0.04355,-0.30551,-0.69383,0.47347,0.01589,-1.89067,-0.97973,-0.92834,0.70216,0.97936,0.44432
40039,1,2,0.54566,0.24256,0.61634,-1.01611,1.56668,0.29848,-1.59437,-0.06146,-0.37356,0.09876,0.97936,0.44432
40058,2,1,-0.30279,-0.00625,-1.22735,0.11185,1.56668,0.01589,0.86162,-0.52059,0.18122,0.59245,0.97936,0.44432
8950,1,1,0.68412,0.18480,-1.22735,0.27299,0.47347,-0.18596,0.56334,0.39767,-0.37356,0.09876,-0.59974,1.09320
10118,1,2,-0.49314,-0.45467,0.61634,-0.53269,1.56668,0.21774,0.86162,1.31593,,-0.26328,0.58175,0.59941
12391,1,1,-0.53025,-0.42925,-1.22735,0.43413,-0.07313,-0.26670,0.86162,0.39767,,-0.50464,-0.32780,1.34214
40014,1,1,0.02872,0.01859,-0.30551,0.59527,1.02008,-0.02448,-1.22266,-0.97973,0.18122,1.90896,-0.32780,1.34214
10231,2,1,0.17234,0.00309,-1.22735,-0.69383,-0.07313,0.25811,0.10937,-0.52059,-0.37356,-0.80634,-1.26681,0.18066
9019,1,1,0.23421,0.04382,-1.22735,-0.69383,-0.07313,-0.06485,0.86162,-0.97973,-1.20573,-0.26328,-1.85575,-0.37707
40155,1,1,-0.60354,-0.43690,1.53818,0.27299,-0.61974,-0.22633,-1.22266,-0.97973,0.18122,-0.26328,-1.85575,-0.37707
8767,2,1,0.19228,-0.09089,0.61634,-0.69383,0.47347,0.17737,0.02484,0.39767,0.73601,-0.50464,-0.07736,-1.10952
100912,1,2,-0.08363,-0.06043,-0.30551,-0.53269,1.02008,0.21774,0.71960,2.23419,-0.65095,0.46080,-0.07736,-1.10952
10004,1,2,-0.24345,-0.11939,0.61634,-0.85497,0.47347,0.37922,0.50670,-0.52059,1.29079,0.09876,0.69484,1.43279
10215,2,1,-0.46130,-0.45473,1.53818,-1.33838,1.56668,0.58107,-1.48622,0.85680,1.01340,0.35736,0.69484,1.43279
11944,2,1,-0.11173,-0.21165,1.53818,-1.49952,1.02008,0.62144,0.30405,0.85680,-0.37356,1.00386,0.69484,1.43279
23311,2,1,-0.63499,-0.52354,-0.30551,0.11185,-1.16634,-0.14559,-1.92767,0.39767,0.45861,-0.62532,0.56460,2.45838
3547,1,1,-0.53322,-0.43536,-0.30551,0.91754,-0.07313,-0.54929,0.86162,1.31593,1.01340,1.18488,-1.02395,-0.18142
11664,1,2,-0.27598,-0.27953,-0.30551,0.27299,-0.07313,-0.10522,0.86162,-0.06146,0.45861,0.46080,-0.85040,-0.37666
13606,1,2,-0.00591,-0.07251,-0.30551,-1.17724,-1.16634,0.05626,0.86162,0.39767,-1.76051,0.09876,-0.85040,-0.37666
15103,2,1,-0.18453,-0.05324,0.61634,-0.04928,1.02008,-0.18596,-1.92767,-0.97973,1.56818,0.35736,-0.85040,-0.37666
4291,1,2,-0.31270,-0.29931,0.61634,-0.69383,-0.07313,0.29848,0.86162,-0.97973,-0.65095,0.09876,-0.09307,0.27437
13930,1,2,-0.34459,-0.33473,-1.22735,-0.85497,-0.07313,0.25811,0.86162,1.31593,0.45861,-0.10237,-0.09307,0.27437
4033,1,2,-0.55242,-0.40716,0.61634,0.27299,-1.16634,0.33885,-1.92767,-0.97973,1.01340,-1.10804,-0.21372,0.10073
40051,2,2,-0.46932,-0.36950,-1.22735,2.04550,0.47347,-0.63003,-0.16472,0.85680,-1.48312,1.00386,-0.49520,0.89149
40042,1,2,-0.04734,-0.09911,-0.30551,1.23982,1.02008,-0.54929,0.86162,1.31593,0.18122,0.09876,-0.88027,-1.51271
6814,1,2,-0.58312,-0.47874,-1.22735,0.75640,-0.07313,-0.10522,0.86162,-0.97973,0.18122,-1.71144,1.53494,0.09962
10108,1,2,-0.05526,-0.16569,0.61634,-0.85497,0.47347,0.13700,0.86162,0.39767,1.01340,0.09876,-0.63998,-0.16902
10153,2,2,-0.28593,-0.22005,0.61634,0.27299,-0.07313,-0.22633,0.86162,-0.97973,-0.09617,-1.22872,-0.50039,-0.96520
10109,1,2,-0.50259,-0.43516,-1.22735,-0.21042,-0.07313,0.50033,-1.22266,-0.97973,-1.48312,-0.50464,1.27409,-0.22855
6970,1,1,-0.33212,-0.35566,-1.22735,1.07868,-1.16634,-0.50892,0.85081,-0.97973,0.18122,-0.50464,0.18084,-0.34643
20039,2,1,0.21162,0.10980,-0.30551,-0.53269,0.47347,0.37922,-0.33094,-0.06146,0.45861,1.30556,0.18084,-0.34643
5701,1,1,-0.48810,-0.41627,1.53818,0.43413,-0.07313,-0.14559,0.82121,0.85680,0.73601,-1.25889,0.66873,1.25500
10027,2,2,0.08601,0.14238,-1.22735,1.56209,-0.07313,-0.54929,0.86162,-0.52059,0.18122,0.09876,0.66873,1.25500
30296,2,2,-2.07474,-1.66662,0.61634,-0.21042,0.47347,0.17737,-1.22266,0.39767,0.45861,0.09876,0.66873,1.25500
5893,1,2,0.24851,0.13595,-1.22735,1.72323,0.47347,-0.87225,0.86162,1.31593,-1.48312,-0.15984,1.25357,-0.11543
40185,1,1,-0.32457,-0.26701,1.53818,-0.21042,0.47347,0.25811,0.78449,-0.97973,1.29079,0.09876,1.25357,-0.11543
10453,1,2,-0.49540,-0.41821,-1.22735,0.43413,0.47347,-0.06485,-1.92767,0.39767,0.73601,-0.98736,1.34095,1.55172
30128,2,2,-0.28981,0.14167,-1.22735,0.27299,-0.07313,-0.18596,0.86162,0.39767,0.45861,1.90896,0.30184,-0.16614
40088,1,1,-0.19492,-0.13335,1.53818,-0.37156,0.47347,0.01589,0.51837,-0.97973,-0.37356,0.09876,0.30184,-0.16614
68412,1,1,-0.42284,-0.40550,-1.22735,2.52892,1.02008,-0.99336,,1.77506,,-0.50464,-0.20823,-0.60418
10053,1,5,-2.07474,-1.66662,1.53818,-0.21042,-1.16634,0.01589,0.86162,0.39767,,0.82284,-0.20823,-0.60418
30073,2,2,0.16322,0.19902,1.53818,-1.66066,1.56668,0.66181,0.43128,0.85680,-0.37356,1.18488,0.60860,-0.10406
3613,1,2,-0.37123,-0.35577,-1.22735,0.27299,-0.07313,-0.26670,0.20273,1.31593,-1.48312,-0.35379,0.34181,-0.81202
100802,1,2,-0.49817,-0.40682,1.53818,-1.33838,1.02008,0.70218,0.78193,1.77506,0.45861,0.09876,0.17340,-0.05647
11674,2,1,-0.20133,-0.10428,0.61634,-0.53269,-0.07313,0.01589,0.10937,-0.97973,-0.92834,1.90896,-0.50484,0.44880
10143,1,2,-0.30613,-0.29190,1.53818,-0.69383,0.47347,0.66181,0.77083,-0.97973,0.45861,-0.74600,-0.95737,-0.21771
10390,1,2,0.47197,0.23692,-0.30551,0.59527,-0.07313,-0.18596,0.86162,-0.52059,-0.09617,-0.26328,-0.95737,-0.21771
74809,1,1,-0.43776,-0.43775,1.53818,-0.69383,-0.07313,0.25811,0.50670,-0.97973,0.73601,0.09876,-1.11517,-1.43926
13684,1,2,1.69774,0.66194,0.61634,0.27299,0.47347,0.05626,0.82121,-0.97973,0.18122,-1.45284,-1.34946,-1.63504
6832,1,2,-2.07474,-1.66662,0.61634,-1.98293,-0.07313,0.58107,0.86162,-0.97973,1.56818,-0.26328,-1.60819,0.68637
13390,1,1,-0.22418,-0.13413,-0.30551,0.91754,1.02008,-0.14559,0.84085,-0.97973,0.18122,0.46080,-1.60819,0.68637
30305,2,2,-0.37267,-0.32318,-1.22735,1.40095,0.47347,-0.46855,0.86162,-0.52059,-0.65095,-0.41844,0.63232,1.37925
5164,1,2,-0.45210,-0.39817,0.61634,-0.37156,-0.07313,0.05626,0.86162,-0.97973,-0.92834,-0.67704,0.18477,-0.52455
30280,2,2,-0.27484,-0.10389,1.53818,-1.49952,1.56668,0.78292,0.60091,-0.52059,-0.37356,0.70216,0.18477,-0.52455
11686,1,2,-0.08592,0.10326,-0.30551,-0.21042,-1.71295,-0.22633,0.84625,-0.06146,0.45861,-0.74600,-0.00352,0.62651
24442,2,1,0.78024,0.71610,0.61634,-0.37156,0.47347,-0.06485,-1.22266,-0.97973,0.18122,-1.47008,-0.00352,0.62651
40175,1,1,-0.00027,-0.17450,,-2.14407,-0.07313,0.70218,,-0.97973,-1.48312,1.00386,-2.02680,-1.19409
10047,1,1,0.05194,-0.02779,-0.30551,-0.21042,-0.07313,-0.02448,0.80470,-0.97973,,-0.50464,-1.21988,-1.03208
7168,1,1,-0.19293,-0.08090,-0.30551,-2.14407,-2.80616,0.78292,0.86162,-0.97973,-0.37356,-0.39493,0.26719,0.65298
10117,1,2,-0.66809,-0.31417,0.61634,-1.17724,0.47347,0.45996,0.74066,-0.06146,1.84557,0.70216,0.26266,0.09705
11893,1,1,-0.30278,-0.14222,0.61634,-0.53269,0.47347,0.29848,0.45006,-0.97973,0.73601,-0.80634,0.26266,0.09705
21385,2,1,-0.27478,-0.25737,-1.22735,-0.21042,0.47347,-0.30707,0.83288,-0.97973,-0.37356,1.18488,0.26266,0.09705
30136,2,2,-0.51519,-0.37298,0.61634,0.11185,-0.07313,0.17737,0.86162,0.85680,-0.92834,0.09876,0.26266,0.09705
30221,2,2,0.02782,-0.11883,0.61634,-1.01611,1.56668,0.37922,-0.14337,0.85680,1.01340,1.00386,0.26266,0.09705
5833,2,2,0.37264,0.24493,-0.30551,-0.21042,-0.07313,0.17737,0.71960,-0.52059,-0.65095,1.00386,0.26969,-0.74465
30089,2,2,-0.28577,-0.19653,-1.22735,1.56209,-0.07313,-0.58966,,0.85680,1.56818,0.09876,-1.00005,-0.51274
20104,2,1,-0.13867,-0.24576,-0.30551,-0.21042,-0.61974,0.17737,-1.22266,0.39767,-0.65095,0.09876,-0.28201,-1.21627
3616,1,1,-0.44072,-0.32769,-1.22735,-0.21042,0.47347,0.86366,0.86162,0.85680,0.18122,1.00386,-1.61092,-0.40182
5563,1,1,-0.19890,-0.11643,0.61634,-1.66066,-0.07313,0.41959,0.86162,0.85680,1.56818,1.50670,0.27410,-0.23969
20094,1,1,-0.37723,-0.32290,-0.30551,-0.53269,0.47347,0.21774,0.81011,0.85680,0.73601,-0.50464,0.27410,-0.23969
10059,1,2,-0.42237,-0.39878,-1.22735,-1.66066,-0.07313,0.37922,-1.22266,1.31593,-0.92834,0.70216,0.04718,-0.71073
20115,2,1,-0.54817,-0.38857,0.61634,-0.53269,1.02008,0.45996,0.86162,-0.52059,1.29079,0.87456,0.04718,-0.71073
10201,2,2,0.02709,-0.10401,0.61634,0.43413,-0.07313,0.21774,0.86162,0.39767,-0.37356,0.70216,2.73713,1.42216
100512,1,1,0.73539,0.56745,0.61634,0.11185,-0.07313,0.21774,0.86162,1.31593,,0.09876,1.18896,-1.44316
13714,1,2,0.62255,0.28637,-1.22735,-0.85497,0.47347,0.37922,0.50044,-0.97973,-1.20573,-0.80634,2.65721,2.91588
30155,2,2,-0.07150,-0.15728,0.61634,-1.33838,1.02008,0.86366,0.77083,2.23419,1.01340,1.00386,0.99707,1.35370
8872,1,1,-0.14058,-0.13505,1.53818,-0.53269,1.56668,0.05626,-1.22266,0.85680,1.29079,0.55131,-0.01299,0.17863
101982,2,2,-0.56506,-0.44451,0.61634,-0.21042,-1.16634,0.37922,0.84085,-0.52059,0.18122,1.00386,-0.02787,0.18228
300892,2,2,-0.33890,-0.24566,1.53818,-0.69383,-0.07313,0.50033,,1.77506,,1.90896,-0.02787,0.18228
40156,1,1,-0.00875,-0.00403,0.61634,-0.53269,0.47347,0.25811,0.86162,1.77506,0.18122,0.55131,-0.02787,0.18228
22135,1,1,-0.46436,-0.38760,0.61634,-1.17724,0.47347,0.45996,0.86162,0.39767,1.29079,-1.60283,0.66872,1.60604
30107,2,2,0.12062,-0.03804,0.61634,-1.01611,-0.61974,0.29848,-1.22266,-0.06146,1.29079,-0.50464,0.66872,1.60604
10555,2,1,0.36171,0.20781,-0.30551,0.27299,-1.16634,-0.22633,0.74066,-0.52059,-0.92834,-0.26328,1.62049,1.76872
20578,2,1,-0.53151,-0.48377,-1.22735,0.43413,0.47347,-0.06485,0.86162,-0.06146,-1.20573,-0.15984,1.62049,1.76872
10139,1,2,0.56417,0.10205,0.61634,-0.53269,0.47347,0.21774,0.86162,-0.52059,-0.65095,-0.26328,0.66119,-0.53624
10690,1,1,-0.16818,-0.27855,-0.30551,-0.21042,-0.07313,-0.02448,0.60091,-0.97973,0.45861,-1.19424,0.66119,-0.53624
40186,1,1,0.24020,-0.03496,,2.04550,,-1.15483,0.68260,-0.06146,-1.20573,1.00386,0.73269,3.21283
13201,2,1,0.14606,0.12004,-0.30551,-0.69383,1.02008,0.01589,0.86162,-0.52059,-0.65095,-1.71144,0.13661,2.61543
20066,2,1,-0.50614,-0.44368,1.53818,-0.53269,1.02008,0.13700,-1.84456,0.85680,1.56818,0.70216,-1.60048,1.37117
100282,2,2,-0.39766,-0.24443,1.53818,-1.17724,1.02008,0.29848,0.61941,0.85680,0.73601,-0.98736,-0.44350,0.77442
40202,1,2,-0.38732,-0.33412,1.53818,-0.85497,1.02008,0.25811,0.85792,0.39767,-0.09617,-1.71144,-0.44350,0.77442
10102,1,1,-0.41841,-0.35072,-1.22735,0.59527,-1.16634,-0.79151,-1.22266,-0.06146,1.29079,-0.80634,-0.48005,-0.25702
300634,2,2,-0.49948,-0.46293,1.53818,-1.01611,1.02008,0.45996,-1.92767,1.31593,-0.09617,1.90896,-0.94949,-0.34706
30180,2,2,0.91585,1.31474,-0.30551,0.75640,-0.07313,-0.22633,-1.75946,0.85680,-0.09617,1.00386,-1.04255,-0.56366
3796,1,2,0.76544,0.50807,-1.22735,-0.69383,0.47347,0.41959,0.86162,-0.06146,0.18122,-0.74600,-0.39859,-0.31260
10039,1,2,-0.04203,-0.05620,-0.30551,0.11185,-0.07313,0.09663,,-0.06146,,1.00386,-0.39859,-0.31260
40024,1,2,0.12491,0.04612,-1.22735,0.59527,1.02008,-0.46855,0.68260,0.39767,1.56818,0.70216,-0.01725,0.73948
13711,2,1,0.08820,0.11495,-1.22735,2.20664,1.56668,-0.67040,0.86162,2.69332,-0.92834,-0.50464,-1.34903,-0.03946
8614,1,1,-0.32550,-0.29411,1.53818,-1.98293,1.02008,0.86366,,0.85680,-0.65095,0.87456,-0.05165,-0.16958
10045,1,1,-0.40684,-0.32579,1.53818,-1.17724,1.56668,0.50033,-0.28597,-0.97973,,-0.80634,-0.79248,0.43942
10687,2,1,-0.06251,-0.03045,-0.30551,0.59527,-0.07313,-0.26670,-1.22266,-0.97973,-0.92834,-1.22872,-1.29501,-0.22225
110411,2,1,0.61619,0.42420,1.53818,-0.53269,-0.07313,0.13700,0.86162,-0.52059,-0.37356,0.82284,-1.29501,-0.22225
12262,1,2,0.71411,0.73161,-1.22735,-0.69383,-0.07313,0.21774,0.86162,0.39767,-0.09617,-1.30917,-1.60413,-1.03445
10582,1,2,-0.32226,-0.32727,-1.22735,0.11185,-0.07313,-0.26670,0.86162,-0.97973,0.45861,0.09876,-0.68559,-0.64185
30262,2,1,-0.26461,0.29638,-1.22735,-1.17724,1.02008,0.21774,0.07237,0.85680,0.18122,-0.80634,-2.16799,-0.75718
13156,2,1,0.04893,-0.04685,-1.22735,0.11185,-0.07313,0.21774,-0.12886,-0.97973,-0.65095,0.09876,-1.30439,-0.69214
20070,2,1,-0.51341,-0.38414,1.53818,-0.37156,-0.07313,0.09663,-1.57274,0.39767,-0.09617,0.09876,-1.30439,-0.69214
40057,1,2,0.31788,0.55190,0.61634,0.75640,0.47347,-0.10522,0.86162,1.77506,1.84557,-0.50464,-1.11230,-0.10332
40096,1,2,-0.47090,-0.38039,0.61634,1.23982,1.02008,-0.54929,0.86162,-0.52059,-0.09617,0.09876,-1.11230,-0.10332
40015,1,2,-0.10939,-0.13392,1.53818,-1.33838,0.47347,0.45996,0.63791,0.85680,-0.09617,0.70216,0.05803,-0.32848
8143,1,1,-0.52347,-0.46151,0.61634,-0.69383,1.56668,0.13700,-0.24185,1.31593,-0.65095,0.09876,-0.26759,-1.32337
30088,2,2,0.43084,0.38872,0.61634,-0.85497,0.47347,0.21774,0.86162,-0.06146,1.84557,-0.26328,-0.26759,-1.32337
3571,1,1,-0.47950,-0.48640,1.53818,-0.85497,0.47347,0.41959,0.86162,0.39767,0.73601,1.30556,-0.73235,-0.29621
10146,1,2,-0.25006,-0.30662,-1.22735,0.75640,0.47347,-0.50892,0.86162,0.85680,-0.92834,1.90896,-0.73235,-0.29621
9064,1,1,-0.06903,-0.17979,-1.22735,2.69005,-0.07313,-1.11447,0.77083,0.39767,0.18122,1.00386,-0.61527,-0.47913
10010,1,1,-0.18824,-0.16088,0.61634,-1.66066,2.11329,0.62144,-1.88697,1.31593,0.73601,1.25071,-0.49562,-0.20447
30034,2,2,0.10467,0.00262,-0.30551,-0.37156,-1.16634,0.29848,-1.92767,-0.97973,-1.20573,-1.71144,-1.50815,-0.65701
10807,1,2,-0.33823,-0.28596,-1.22735,-0.53269,-0.07313,-0.06485,0.86162,1.77506,1.29079,-0.26328,-1.22123,-0.73833
30165,2,2,-0.23466,-0.19295,-1.22735,0.91754,-0.07313,-0.46855,-1.22266,0.39767,,-1.71144,-1.65567,-0.90425
8599,1,1,-0.48707,-0.39096,-1.22735,0.91754,-0.07313,-0.38781,0.63791,-0.52059,1.29079,0.46080,-0.74484,0.20936
21460,2,1,-0.46595,-0.33897,1.53818,-2.14407,2.11329,0.86366,-0.11036,-0.52059,1.84557,-0.50464,-0.74484,0.20936
10216,2,1,0.34792,0.11914,1.53818,-1.66066,-1.16634,0.62144,-1.70139,-0.97973,-0.09617,0.09876,-1.36942,-1.05899
10168,2,1,-0.44701,-0.30943,0.61634,-1.49952,0.47347,0.50033,-0.70835,0.39767,0.45861,0.46080,-0.61570,-0.66200
6868,1,1,0.69264,0.17234,0.61634,-1.49952,1.56668,0.25811,0.67377,-0.97973,-0.92834,0.26333,-0.24773,-0.28291
24449,2,1,-0.30352,-0.21355,-1.22735,0.75640,-0.07313,-0.46855,-0.00192,-0.97973,1.01340,-1.10804,-0.67667,-1.20915
9220,2,1,-0.92592,-0.64226,0.61634,0.27299,-1.71295,-0.22633,0.86162,-0.97973,-2.31529,-0.50464,0.14798,-1.23883
10351,1,2,-0.15559,0.14257,-1.22735,0.27299,-0.07313,0.37922,-1.22266,1.31593,1.01340,-1.30917,-0.23101,-0.56132
10762,2,1,0.90523,-0.14841,0.61634,0.27299,-0.07313,-0.42818,-1.59722,-0.97973,-0.92834,-0.90690,-0.67553,-0.19072
3964,1,1,-0.30207,-0.20252,-1.22735,0.27299,-0.07313,0.13700,-1.22266,-0.97973,-0.65095,-1.22872,-0.87406,0.15462
8953,2,1,-0.71503,-0.55699,0.61634,0.43413,-0.07313,-0.10522,0.86162,-0.97973,0.73601,1.90896,-0.98868,0.07613
10135,1,2,0.05975,0.18288,-0.30551,0.43413,-0.07313,-0.34744,0.86162,-0.52059,-0.92834,-0.80634,-1.23762,-0.47809
10209,2,2,0.12372,-0.02407,0.61634,0.43413,-0.07313,-0.18596,-1.22266,0.85680,0.73601,-0.10237,-0.52071,-0.18951
40030,1,2,-0.10598,0.17976,-1.22735,0.91754,0.47347,-0.30707,0.79787,0.39767,-0.09617,-0.31898,-1.43795,-1.23980
40016,1,1,-0.41159,-0.39155,-0.30551,-0.69383,0.47347,0.21774,-1.22266,2.69332,0.73601,0.09876,-1.55989,-0.75073
40097,1,2,-0.50768,-0.43496,0.61634,-2.14407,1.02008,0.86366,0.60091,-0.52059,0.18122,0.09876,-1.55989,-0.75073
10023,1,1,-0.64472,-0.49201,1.53818,-0.85497,1.56668,0.37922,0.30405,-0.97973,0.73601,-0.80634,-1.59486,0.03188
15052,2,1,-0.19840,0.11215,-0.30551,-0.04928,-0.07313,-0.02448,0.86162,0.85680,-0.09617,-0.74600,-1.59486,0.03188
10840,1,2,-0.14268,-0.03448,-1.22735,1.23982,-0.61974,-1.03373,0.60091,-0.06146,1.01340,-0.26328,-0.98219,-0.98798
10474,1,2,-0.08590,0.05085,-0.30551,0.43413,-0.07313,-0.22633,0.86162,0.85680,0.18122,-0.50464,-1.46098,-0.56950
8905,2,1,-0.37293,-0.27184,-1.22735,1.23982,0.47347,-0.42818,-1.92767,0.39767,0.18122,-1.71144,-1.33502,-0.06900
30208,2,2,-0.39687,-0.32951,1.53818,1.88437,-1.71295,-0.46855,0.86162,1.31593,1.84557,-0.26328,-0.62926,-0.47823
13906,2,1,-0.16630,0.82052,-1.22735,0.91754,-2.25955,-0.18596,-1.22266,-0.97973,2.12296,-0.98736,-1.85088,-1.09989
5263,1,1,-0.33243,-0.29396,-0.30551,-0.04928,-1.16634,-0.34744,-1.22266,-0.97973,1.01340,0.46080,0.03362,-0.88076
4099,1,2,0.07874,0.09869,0.61634,-1.01611,0.47347,0.05626,-1.92767,1.31593,-0.37356,-0.39493,-0.06182,-0.59463
40105,1,1,-0.24978,-0.30807,-1.22735,-0.21042,1.02008,-0.06485,0.85792,-0.97973,1.56818,-0.80634,-0.06182,-0.59463
12301,2,1,-0.16437,-0.19243,1.53818,-1.17724,0.47347,0.37922,0.86162,0.39767,1.29079,-0.74600,-0.88003,-0.01975
7156,1,2,-0.04275,-0.07149,-0.30551,0.27299,-0.07313,-0.10522,-0.39811,-0.97973,-0.09617,-1.71144,-0.48768,-0.59626
10152,2,2,-0.29745,-0.20764,0.61634,0.27299,-0.07313,-0.34744,0.86162,-0.97973,0.73601,-1.45284,-0.44204,-0.63281
11650,2,1,-0.25351,-0.22229,-1.22735,-1.17724,-0.07313,0.13700,0.86162,-0.52059,-0.37356,-0.74600,0.87480,-1.04032
8881,2,1,-0.33319,-0.07449,0.61634,-0.21042,1.02008,0.01589,0.41249,-0.97973,0.45861,-0.15984,0.22997,-0.70758
8602,2,1,-0.40172,-0.35705,-0.30551,-0.04928,1.02008,0.13700,0.48792,-0.97973,-0.09617,0.55131,-1.56498,0.84724
40146,1,2,-0.40946,-0.42066,0.61634,-0.53269,1.02008,0.50033,0.86162,0.39767,0.18122,0.35736,-0.03419,-0.27957
10017,1,2,0.33582,0.06888,1.53818,-2.14407,1.02008,0.70218,-0.67277,-0.97973,0.18122,-0.80634,0.25884,-0.21889
20109,2,1,-0.04824,-0.10777,1.53818,-0.53269,0.47347,0.58107,-1.22266,1.77506,0.73601,1.90896,-0.27248,-0.59335
10147,1,1,0.12192,-0.00129,-1.22735,1.72323,-2.80616,-0.58966,0.70138,0.39767,1.01340,-0.80634,-0.32620,-0.78629
10208,2,2,-0.19076,-0.23983,-1.22735,0.27299,0.47347,-0.22633,-1.22266,-0.06146,1.56818,0.70216,-0.32620,-0.78629
13096,1,2,-0.25584,-0.29086,-0.30551,1.72323,-0.61974,-0.22633,-1.22266,-0.97973,-0.92834,-1.47008,-0.32620,-0.78629
30223,2,2,-0.51438,-0.40773,-1.22735,1.72323,1.56668,-1.07410,0.86162,1.31593,1.01340,-0.74600,-0.32620,-0.78629
20096,1,1,-0.59764,-0.42346,-0.30551,0.91754,1.56668,-0.34744,-1.22266,1.31593,-2.03790,0.55131,0.07104,-0.21118
10184,1,1,-0.22902,-0.25681,0.61634,-1.33838,-1.71295,0.37922,-0.72457,0.85680,1.56818,1.30556,-1.00834,0.50574
